ca_volume,doc_id,granularity,scan,orig_page,tomo_leaf,savage_page,year,doc_date,date_text,date_confidence,author,recipient,place,people,places,themes,source_type,doc_type,detail,rating,ia_url,tomo,series,archive,summary,verified,cite
13,45,item,n46,i.166–167,,46,1816,1816-02-10,1816-02-10,exact,San Francisco,,,,,boat-problem; san-francisco; borderlands; presidio-decay,Savage abstract,transcription,,1,https://archive.org/details/168036075_79_15_2/page/n46,XX,Provincial State Papers,BANC MSS C-A 13,"Luis Argüello → Gov.: the launch arrived 6 Feb 'muy maltratada de la quilla y fondo' (badly damaged keel & bottom), being repaired; 2 Indians in its charge to be sent on. = the 'xx.46' half of the boat story (with Doc 40 = xx.42); both added to [[boat-problem]]",,"Provincial State Papers, MS, tom. XX, p. 166–167, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 46 (original destroyed 1906; digitized scan n46)"
13,46,item,n46–n48,i.167–168,,47–48,1820,1820-10-23,1820-10-23,exact,San Diego,,,,,finding-aid; ca-archives-meta; anglo-spanish-war; land-grants; san-diego,Savage abstract,abstract (inventory),,1,https://archive.org/details/168036075_79_15_2/page/n46,XX,Provincial State Papers,BANC MSS C-A 13,"Inventory of the San Diego Presidio Archive (handover Cmdt. Francisco M.ª Ruiz → José M.ª Estudillo, per Solá's order 29 Sep 1820). Legajo-by-legajo: governors' corresp. (Rivera, Neve, Arrillaga, Borica, J. Argüello, Solá, 1774–1820), *filiaciones*, criminal-process drafts, soldiers' wills, *padrones*, service records, monthly musters from 1781, Borica's reserved files on war-with-the-English prep + San Blas ship-signal plans, the Domínguez–Nieto land dispute, war-matériel inventory. A finding aid to a lost archive",,"Provincial State Papers, MS, tom. XX, p. 167–168, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 47–48 (original destroyed 1906; digitized scan n46–n48)"
13,47,item,n48–n54,i.169–172,,49–55,1820,1820-08-21,1820-08-21 (compilation 1790–1820),exact,México,Gov. Calif.,,,,trade; commerce; royal-order; fiscal,Savage abstract,transcription,,0,https://archive.org/details/168036075_79_15_2/page/n48,XX,Provincial State Papers,BANC MSS C-A 13,"Viceroy Apodaca free-trade compilation (now COMPLETE, ends n54). A long bundle reproducing earlier royal orders granting duty-free privileges to merchant expeditions Cádiz→San Blas/California via Callao/Acapulco/Guayaquil: Ramón Márquez (Cinco Gremios Mayores, R.O. 1 Oct 1793); José Ignacio de Iturbe (fragata *Neptuno*, Acapulco scale, R.O. Aranjuez 3 Feb 1795); Fernando Sierra (fragata *Rosalía*, Guayaquil return cacao/cascarilla, then again re San Blas/Tepic/Guadalajara *alcabala eventual* abuse — R.O. Madrid 3 Jul 1818 & 8 May 1820, *Salmón*; foreign goods to pay 7% *almojarifazgo* at fixed Veracruz tariffs). Es copia México 21 Aug 1820 (*Humara*); Monterey 10 Apr 1821; circulated for archival copying — Guerra y Noriega (Sta Bárbara 18 Apr 1821), Estudillo (San Diego 22 Apr 1821)",,"Provincial State Papers, MS, tom. XX, p. 169–172, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 49–55 (original destroyed 1906; digitized scan n48–n54)"
13,48,item,n54,i.173,,55,1822,1822-01-03,1822-01-03,exact,Monterey,,,,,personnel; fiscal; defense; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n54,XX,Provincial State Papers,BANC MSS C-A 13,"Comandante 'M.G.' → Cabo Martín Romero: acknowledges receipt of his *justificantes de revista*; asks for the general state of artillery, munitions & other *enseres*, and that he not include himself in the *relación de revista*. (Copia — letterbook register entry)",,"Provincial State Papers, MS, tom. XX, p. 173, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 55 (original destroyed 1906; digitized scan n54)"
13,49,item,n54,i.173,,55,1822,1822-01-10,1822-01-10,exact,Monterey,,,,,personnel; ships; defense; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n54,XX,Provincial State Papers,BANC MSS C-A 13,Comandante 'M.G.' → Cabo Homobono Márquez: acknowledges *justificantes de revista*; re the departure of the frigate *Reyna*; to remit the general state of artillery & munitions; Aguilar to request a marriage licence by *memorial*,,"Provincial State Papers, MS, tom. XX, p. 173, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 55 (original destroyed 1906; digitized scan n54)"
13,50,item,n55,i.174,,56,1822,1822-01-10,1822-01-10,exact,Monterey,,,,,personnel; fiscal; defense; legal; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n55,XX,Provincial State Papers,BANC MSS C-A 13,"Comandante 'M.G.' (= Manuel Gómez, Monterey artillery cmdt — see Doc 52) → Cabo Antonio M.ª Ortega: remit general state of artillery & munitions; reports asking the Governor on what day Rosalino Olivia was imprisoned, since his pay runs from that day",,"Provincial State Papers, MS, tom. XX, p. 174, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 56 (original destroyed 1906; digitized scan n55)"
13,51,item,n55,i.175,,56,1822,1822-02-21,1822-02-21,exact,Monterey,,,,,personnel; women; missions; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n55,XX,Provincial State Papers,BANC MSS C-A 13,"Comandante → Cabo Ortega: with Lent (*cuaresma*) approaching, make lists of the troop and the wives of married soldiers, and obtain certificates from the *R[everendo] P[adre]* for those who fulfil their Easter Church duty; received Zavaleta's memorial",,"Provincial State Papers, MS, tom. XX, p. 175, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 56 (original destroyed 1906; digitized scan n55)"
13,52,item,n55–n56,i.176,,56–57,1822,,1822-05,month,Monterey,,,,,personnel; defense; mexico-independence; iturbide; monterey,Savage abstract,transcription,,1,https://archive.org/details/168036075_79_15_2/page/n55,XX,Provincial State Papers,BANC MSS C-A 13,"Circular recognizing Iturbide — Manuel Gómez (Monterey artillery cmdt) circulates to the artillery detachment corporals a chain of orders: Manuel Antonio de Torres Valdivia (Gral del Cuerpo de Artillería, 16 Jan) transcribing Agustín de Iturbide (titled 'Almirante General,' 9 Jan) re Manuel Gual (Coronel del Cuerpo); troops to recognize the new corps chief; remit rosters (service time, uniform, armament) + artillery/arms/munitions states. Copyist note: following circulars are copied without headers, so their subject is unknown",,"Provincial State Papers, MS, tom. XX, p. 176, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 56–57 (original destroyed 1906; digitized scan n55–n56)"
13,53,item,n57,i.177,,58,1822,1822-02-06,1822-02-06 [?],inferred,Monterey,,,,,personnel; legal; women; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n57,XX,Provincial State Papers,BANC MSS C-A 13,"Comandante 'M.G.' → Cabo Méndez: discipline/economic/religious matters; received memorials & *justificantes*; approve the arrest the Governor imposed; with Lent begun, all soldiers and their wives must fulfil religious duties",,"Provincial State Papers, MS, tom. XX, p. 177, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 58 (original destroyed 1906; digitized scan n57)"
13,54,item,n57,i.178,,58,1822,1822-02-15,1822-02-15,exact,Monterey,,,,,personnel; admin; labor; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n57,XX,Provincial State Papers,BANC MSS C-A 13,(Torres [?]) → Cabo Méndez: disapproves of soldiers sending memorials directly to the Governor; recommends supervising the plaza laborers Francisco Pacheco & Juan Acosta,,"Provincial State Papers, MS, tom. XX, p. 178, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 58 (original destroyed 1906; digitized scan n57)"
13,55,item,n58,i.179,,59,1822,1822-05-28,1822-05-28,exact,Monterey,,,,,personnel; defense; mexico-independence; iturbide; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n58,XX,Provincial State Papers,BANC MSS C-A 13,"Manuel Gómez → detachment chiefs (circular): on receipt, form the troop and have them recognize Manuel Antonio/M.ª Torres de Valdivia as general chief of the imperial artillery corps and Manuel Gual as second-in-chief; remit artillery/munitions state",,"Provincial State Papers, MS, tom. XX, p. 179, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 59 (original destroyed 1906; digitized scan n58)"
13,56,item,n58,i.179,,59,1822,1822-05-28,1822-05-28,exact,Monterey,,,,,personnel; admin; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n58,XX,Provincial State Papers,BANC MSS C-A 13,Comandante 'M.G.' → Cabo Méndez: routine service; return Aguilar's memorial (came in anonymous); received *justificantes de revista*,,"Provincial State Papers, MS, tom. XX, p. 179, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 59 (original destroyed 1906; digitized scan n58)"
13,57,item,n59,i.180,,60,1822,1822-07-30,1822-07-30,exact,Monterey,,,,,personnel; admin; mexico-independence; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n59,XX,Provincial State Papers,BANC MSS C-A 13,"Comandante 'M.G.' → detachment corporals (circular): henceforth deal for supply with Subteniente Ramírez, as he (Gómez) marches to Mexico; give notice to the Mexican empire",,"Provincial State Papers, MS, tom. XX, p. 180, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 60 (original destroyed 1906; digitized scan n59)"
13,58,item,n59,i.180,,60,1822,1822-01-09,1822-01-09 [⚠ body cites *oficio* 23 Sep 1824],exact,Monterey,,,,,personnel; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n59,XX,Provincial State Papers,BANC MSS C-A 13,"Marriage-licence request of artillery militiaman Bruno Bernal; granted by Comandante Gómez. ⚠ header 'Enero 9 de 1822' but body references an *oficio* of 23 Sep 1824 — Savage date inconsistency, kept verbatim",,"Provincial State Papers, MS, tom. XX, p. 180, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 60 (original destroyed 1906; digitized scan n59)"
13,59,item,n59,i.181,,60,1822,1822-07-03,1822-07-03,exact,Monterey,,,,,personnel; defense; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n59,XX,Provincial State Papers,BANC MSS C-A 13,Comandante 'M.G.' → Cabo Antonio M.ª Ortega: acknowledges receipt of the state of artillery & munitions,,"Provincial State Papers, MS, tom. XX, p. 181, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 60 (original destroyed 1906; digitized scan n59)"
13,60,item,n60,i.182,,61,1822,1822-07-06,1822-07-06,exact,Monterey,,,,,ships; america; defense; trade; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n60,XX,Provincial State Papers,BANC MSS C-A 13,Manuel Gómez → Homobono Méndez [Márquez?]: the American frigate 'Jáchem' [*Sachem*?] carries/delivers a 4-pounder cannon (*pieza de a 4*) to that detachment,,"Provincial State Papers, MS, tom. XX, p. 182, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 61 (original destroyed 1906; digitized scan n60)"
13,61,item,n60,i.183,,61,1822,1822-07-03,1822-07-03 & 08,exact,Monterey,,,,,personnel; mexico-independence; iturbide; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n60,XX,Provincial State Papers,BANC MSS C-A 13,"Manuel Gómez announces his departure for Mexico to join the imperial corps of that country, substituted by Subteniente Don José Ramírez",,"Provincial State Papers, MS, tom. XX, p. 183, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 61 (original destroyed 1906; digitized scan n60)"
13,62,item,n60–n61,i.184,,61–62,1822,1822-08-02,1822-08-02,exact,Monterey,,,,,defense; fiscal; labor; monterey,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n60,XX,Provincial State Papers,BANC MSS C-A 13,Manuel Gómez → Cabo Antonio M.ª Ortega: sends a list of munitions & *pertrechos* carried by the bergantín 'Juan B[autista]'; notes the workmen (*obreros*) sent from Mexico are now en route; recommends care of the artillery & detachment equipment,,"Provincial State Papers, MS, tom. XX, p. 184, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 61–62 (original destroyed 1906; digitized scan n60–n61)"
13,63,item,n61–n62,i.~187,,62–63,1819,1819-10-28,1819-10-28,exact,México,,,,,missions; royal-order; bouchard; indigenous,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_15_2/page/n61,XX,Provincial State Papers,BANC MSS C-A 13,Conde del Venadito (Viceroy) → Gov. Alta Calif.: congratulates on the order/*policía* established among the Indians; orders thanks given in the King's name to the missionary fathers — esp. Fr. Mariano Payeras (aiding/succoring the inhabitants) and Fr. Luis Martínez (during the pirate [Bouchard] invasion),,"Provincial State Papers, MS, tom. XX, p. ~187, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 62–63 (original destroyed 1906; digitized scan n61–n62)"
13,64,item,n62,i.189–190,,63,1819,1819-10-28,1819-10-28,exact,México,,,,,bouchard; legal; personnel; insurgents; foreign-relations,Savage abstract,abstract,,1,https://archive.org/details/168036075_79_15_2/page/n62,XX,Provincial State Papers,BANC MSS C-A 13,"Conde del Venadito → Gov.: orders a *sumaria* on the four Buenos Aires insurgent deserters who crossed over (with arms) to the Californians at San Juan Capistrano, Oct/Nov 1818, and that they be watched. Names + filiations: Pedro Saldívar (Buenos Aires, printer, 22), Juan de la Rosa (labrador, 27, served as drummer), Nicolás Echeverría (Santa Fe, labrador, 24), José Pascual (African, servant, 28)",,"Provincial State Papers, MS, tom. XX, p. 189–190, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 63 (original destroyed 1906; digitized scan n62)"
13,65,item,n62–n65,i.192–197,,63–66,1819,1819-12-11,1819-12-11,exact,México,,,,,defense; fiscal; presidio-decay; ships; bouchard; anglo-spanish-war; missions,Savage abstract,transcription,,1,https://archive.org/details/168036075_79_15_2/page/n62,XX,Provincial State Papers,BANC MSS C-A 13,"Conde del Venadito → Gov. Solá: instructions on the war matériel, provisions & 200 troops sent to Calif. aboard the fragata 'Reina,' King's brigantine 'San Carlos,' brig 'Cosak'; rebukes Solá for complaining (his 6 Sep letter to the Cmdt. of Provincias Internas de Occidente) that he got only 300 poor sword-blades 'fit only for sickles,' none of the 500 carbines requested, no situado cash, no officers, no artillery. Viceroy retorts: scabbards are abundant locally; carbines unavailable; troops use muskets like dragoons; the artillery officer + men + munitions came overland to Guaymas (arrived Oct); the complaint is unfounded; California is 'rico de perlas, rico de peces' and rich-soiled — settlers & idle troops should apply themselves and aid the sovereign; orders Guadalajara & Occidente to aid with cash and to ready the *San Carlos* to carry 8 missionaries in May; ⭐ 'los 200 hombres de tropa… no los necesita V. ahí, devuélvalos a sus respectivos puestos' (return the 200 reinforcement troops). = expanded Document 16 below",,"Provincial State Papers, MS, tom. XX, p. 192–197, Archives of California, BANC MSS C-A 13, Bancroft Library, University of California, Berkeley; Savage transcript p. 63–66 (original destroyed 1906; digitized scan n62–n65)"
