record_id,ca_volume,doc_id,scan,ia_url,author,recipient,place,date,scan_pin,orig_page,savage_page,summary_fidelity,omissions,note
ca23-d1256,23,1256,n440,https://archive.org/details/168036074_80_5_2/page/n440,OK,OK,OK,OK,OK,OK,WRONG,PARTIAL,OK,"Leaf n440 (168036074_80_5_2): ""+ 1797 = Mont. / Gob.r á Com.tes de Presidios y de Frontera"", then ""Marzo 22. el p.dre Lasuen es nomb.do presid.e  p. 332."" and ""„  27.   p. 332-3 / Medidas precautorias contra los ingleses. Al primer cañonazo corran los auxilios. Retirar el ganado de la Costa. Vigilancia en esta."" Author, recipient, place, date (Marzo 27 by ditto) and orig_page p.332-3 all confirmed. SAVAGE_PAGE WRONG — the top right of n440 reads stamped 432 (the continuously running Savage volume page) with handwritten 156 beneath it (the per-tomo leaf number, which restarted at the start of tomo IV: n419 = 135, n440 = 156). The catalogue records 156, i.e. the per-tomo leaf number in the savage_page field; the Savage volume page is 432. SUMMARY PARTIAL — the quoted title misreads one word: the leaf has ""Al primer cañonazo corran los auxilios"", the catalogue quotes ""cerca los auxilios"" (its own English gloss, ""aid to converge"", actually renders ""corran"" correctly). Leaf also carries the tail of d1254 (the numbered list of 29 posts ending ""29 Loreto"") and d1255; both catalogued."
ca23-d1274,23,1274,n443,https://archive.org/details/168036074_80_5_2/page/n443,OK,PARTIAL,OK,WRONG,OK,OK,WRONG,OK,OK,"Leaf n443 (168036074_80_5_2), first block: ""+ 1797 = Mont. / Gob.r á Com.tes de los 5 Presidios."" then three entries: ""S.tbre 18.  Que informen del adeudo de Soler   p. 349."" / ""„   22.   Remision de estado    p. 349."" / ""„   28.   'Llegará la nao de China'   p. 349."" DATE WRONG — the month written on the leaf is ""S.tbre"" (septiembre), dittoed down to the 22nd entry, so this is 22 September 1797, not the recorded 1797-08-22. (The same misreading runs through d1273 and d1275; the following block on the same leaf is correctly headed ""Oct.re 15"", so the sequence 18/22/28 Sept → 15 Oct is chronological.) RECIPIENT PARTIAL — this block is addressed only to ""Com.tes de los 5 Presidios""; the catalogue's compound ""Comdtes 5 Presidios / Comdte de N. Califa"" imports the addressee of the NEXT block (""Gob.r á Com.tes de N. Califa"", the 15 Oct inválidos order = d1276). SAVAGE_PAGE WRONG — top right reads stamped 435 (Savage volume page) with handwritten 159 (per-tomo leaf number); the catalogue records 159. orig_page p.349 and the summary ""Remision de estado"" are exact; place ""Mont."" confirmed. All four items on the leaf are catalogued (d1273–d1276)."
ca23-d1537,23,1537,n522,https://archive.org/details/168036074_80_5_2/page/n522,OK,OK,OK,OK,OK,OK,WRONG,PARTIAL,OK,"Leaf n522 (168036074_80_5_2), third block: ""+ 1795. = Nov.bre 8 = Mont. / Gob.r á H. de Sal. / Reconocimiento de terrenos.   p. 559-60."" Author (""Gob.r"" = Borica, correct identification), recipient, place, date and orig_page all confirmed. SAVAGE_PAGE WRONG — top right reads stamped 513 (the continuously running Savage volume page) with handwritten 237 below (per-tomo leaf number); the catalogue records 237. SUMMARY PARTIAL — the catalogue quotes ""'Reconocimiento de tierras'"" but the leaf reads ""Reconocimiento de terrenos""; the sense (survey of lands) is unaffected, but the quoted words are not Savage's. The other two blocks on the leaf (Gob.r á Hermeneg.do de Sal, p.558; Gob.r á R. Carrillo, p.559) are catalogued as d1535 and d1536."
ca24-d37,24,37,n17–n18,https://archive.org/details/168036074_80_6_2/page/n17,OK,OK,OK,OK,OK,PARTIAL,OK,WRONG,OK,"Leaves n17–n18 (168036074_80_6_2). n17 third block: ""+ 1796 Julio 19 Monterey / José Garcia al (Gobernador de Califª) / Sobre el arribo del Bergantin Activo"" — author, recipient (Borica, a correct identification of the leaf's ""(Gobernador de Califª)""), place and date all confirmed; the document does run onto n18, so scan_pin is right. savage_page ""18–19"" = the stamped continuous numbers on n17 (18) and n18 (19); handwritten per-tomo numbers are 17 and 18. SUMMARY WRONG — the abstract concludes at the top of n18: ""Dice que está enterado del Cargam.to que condujo d.ho Buque, de provisiones para el presidio de Loreto [n18] y misiones anexas, resultando ser su valor el de $ 1853. 7 r.s"". The catalogue records the value as ""$3,363 1r 8""; the leaf reads $1,853 7 reales (verified at native scale=1 resolution; the final 3 is inked over a correction, but the leading digits are unambiguously 1-8-5). The money figure is the entire substance of this one-line abstract. ORIG_PAGE PARTIAL — the abstract is footed ""pp 18-9"" (original tomo pp. 18–19); the catalogue records only ""p.19"". No uncatalogued document: n17 carries d035, d036 and this record; n18 carries its tail plus d038 and d039."
ca24-d155,24,155,n78,https://archive.org/details/168036074_80_6_2/page/n78,OK,OK,OK,OK,OK,OK,OK,PARTIAL,OK,"Leaf read: 168036074_80_6_2 n78 (third entry). Heading verbatim: ""1796_ En.o 12 Mont / Borica á José Perez""; body: ""Le ordena reciba interinamente la habilitacion de Monterey, del Tent.te de la Comp.a de S.n Fran.co Joseph Arguello""; footed ""p 88.""; top-right stamp ""79"" (pencil ""77""). Author/recipient/place/date/orig_page/savage_page all confirmed at the leaf. SUMMARY PARTIAL: the teniente is written ""Joseph Arguello"", not the catalogue's ""Joseph Ceguella[?]"" (verified at 6x crop; the A-r-g-u-e-l-l-o letterforms are unambiguous). Omissions OK: the leaf's other two entries (Enero 5 to Raimundo Carrillo, pp 85-6; Enero 5-10 to the Com.te de Escolta Sta Cruz, pp 87-8) are catalogued as ca24-d153 and ca24-d154."
ca24-d194,24,194,n107,https://archive.org/details/168036074_80_6_2/page/n107,OK,OK,OK,OK,OK,OK,OK,PARTIAL,OK,"Leaf read: 168036074_80_6_2 n107 (first entry). Heading verbatim: ""1797 Mayo 3 Mont. / Borica al Com.d.te de S.n Fran.co   (5 Doc.    pp 153_4""; stamp ""108"". Author, recipient, place, date, orig_page (pp 153-4), savage_page (108) and the ""(5)"" doc-count all confirmed. SUMMARY PARTIAL: the leaf reads ""30 - aprueba no haber dejado Casar á la hi/ja del Poblador Vicente Mojica con el sold.o Flores, p.r ser de las que van á fundar la Villa de Branciforte"" - i.e. Borica approves NOT LETTING HER MARRY the soldier; the catalogue renders this as the daughter ""kept from leaving with Soldier Flores"", which misstates the act (casar = to marry). Also the catalogue quotes ""de los que van""; the leaf appears to read ""de las que van"". The ""$198"" element could not be confirmed: at scale=1 and scale=0 the figure reads ""de los [heavy 1]$"" and I cannot resolve it to 198. Omissions OK: the leaf's second entry (Borica al Com.te de la Escolta de Sta Cruz, Mayo 15/30, p. 158) is catalogued as ca24-d195."
ca24-d265,24,265,n184,https://archive.org/details/168036074_80_6_2/page/n184,OK,OK,OK,PARTIAL,OK,PARTIAL,OK,PARTIAL,OK,"Leaf read: 168036074_80_6_2 n184; stamp ""185"" (pencil ""267""). The leaf carries TWO documents, both covered by this one record. Doc A: ""1797 Mont / Borica al Com.te del S.n Fran.co / Ag.to 19.    pp 479 - 80."" Doc B: ""1797 Monterey 26 de Agosto / Borica á Pedro Amador ... pp. 481 - 2"". DATE PARTIAL: the second document is dated ""26 de Agosto"" (verified at 3x crop, unmistakable ""26""), not the catalogue's 20 August; the record's range ""1797-08-19→20"" is right at its start and wrong at its end. ORIG_PAGE PARTIAL: the leaf foots 479-80 and 481-2, i.e. a true span of 479-482; the catalogue asserts ""p.478-483"" with no interpolation marker - both endpoints off by one and overlapping the neighbouring records (d264 = p.477-479, d266 = p.482-485). The third digit of ""479"" is a 9 (open loop, straight descender), clearly distinct from the ""80"" beside it. SUMMARY PARTIAL: ""(20 Aug)"" is wrong per above; the leaf says the corral was still in progress - ""y que el Corral estaba finalizando"" - not ""finished""; and ""battery"" is not on the leaf, which reads only ""haberse concluido el almacen y Casas de la tropa"". The starred content is sound: ""Que bien de castigar á los sold.s por haber atropeyado á los indios"" and ""Que atraiga á la amistad al Capitanejo Junuguili, por los medios que le dicte la prudencia"". Omissions OK: no third document on the leaf."
ca24-d698,24,698,n407,https://archive.org/details/168036074_80_6_2/page/n407,OK,PARTIAL,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036074_80_6_2 n407 (first entry); stamps ""406"" and ""82."" at top right, matching savage_page ""406 / 82."" exactly. Heading verbatim: ""1797. Monterrey                p. 302 / Marzo 17.    Borica al Virey.   Remite gastos erogados p.r contribuc.s p.a la ult.a guerra con Francia. _"". The catalogue's verbatim quote matches the leaf word for word, and the bracketed run-heading restatement in date_text matches too. RECIPIENT PARTIAL: the field is empty although the leaf names a recipient (""al Virey""); it is in fact recorded, but inside the author field as ""Borica al Virrey"", so the recipient column is not legitimately empty (not NA). Omissions OK: all seven entries on this leaf are catalogued item-by-item as ca24-d696 to d702 (incl. the struck-through bando entry) - this leaf is a model of the item-level standard."
ca24-d1012,24,1012,n554,https://archive.org/details/168036074_80_6_2/page/n554,OK,OK,OK,OK,OK,WRONG,OK,PARTIAL,OK,"Leaf read: 168036074_80_6_2 n554 (second entry); stamp ""552"" (pencil ""229""). Heading verbatim: ""1799. En. 6. M.try / Borica á P.P. de S.n Carlos.""; body: ""Aprueba las elecc.s de justiciales.""; footed ""p. 740."" ORIG_PAGE WRONG: the catalogue records ""p.743""; the leaf plainly foots ""p. 740."" (verified at 4x crop - final digit is a closed 0, not a 3). The same p.743 value is carried on the adjacent ca24-d1011, whose block is also footed ""p. 740."" on this leaf. SUMMARY PARTIAL: the leaf's own term is ""justiciales""; the catalogue replaces it with the bracketed inference ""[alcaldes/regidores neofitos]"" - defensible as a gloss, but the leaf's word is not recoverable from the record. Omissions OK: the leaf's other two entries (1798 Dic 28 to P. Fr. Belda, p.739; 1799 En.o 1-20 batch to nine missions) are catalogued as ca24-d1010 and ca24-d1011."
ca25-d18,25,18,n6,https://archive.org/details/168036074_80_7_2/page/n6,OK,OK,OK,OK,OK,WRONG,OK,OK,OK,"Leaf read: 168036074_80_7_2 n6 (first entry); stamps ""6."" (pencil) and ""7"" (printed), so savage_page 7 confirmed. Heading verbatim: ""1796. Febrero 11. Loreto / Arrillaga a Jesus Alvarez, Capitan General.""; body matches the catalogue summary word for word (""Pide que auxilie á un carpintero y á un calafate que van á reparar las averías del Jabeque Real que naufragó cerca del Estero de las Cruces""). ORIG_PAGE WRONG: the record carries ""p.—"" (no page), but the entry is explicitly footed ""pp. 11-12."" on the leaf (verified at 4x crop). This looks systematic in C-A 25 - all three records on this leaf carry ""p.—"" while the leaf foots pp. 11-12, p. 12 and pp. 12-13. Omissions OK: the other two entries (Feb 11 to D.n Matías Palacios; Junio 3 to Ten. Cor.l Cárcaba) are catalogued as ca25-d019 and ca25-d020."
ca25-d241,25,241,n68,https://archive.org/details/168036074_80_7_2/page/n68,OK,OK,OK,OK,OK,WRONG,OK,OK,OK,"Leaf read: 168036074_80_7_2 n68 (third entry); stamps ""68."" (pencil) and ""69"" (printed) - savage_page 69 confirmed. Heading verbatim: ""1804. Dic 3. Loreto / Arrillaga á Manuel de Bustamante 2.o Com.te de Artill.a""; body: ""Recomienda los servicios del Condestable J. Sanchez director del cultivo del Cáñamo"" - matches the catalogue summary. ORIG_PAGE WRONG: the record carries ""p.—"", but the entry is footed ""pp. 156.-7"" on the leaf (verified at 4x crop). Omissions OK: the leaf's other two entries (1804 Nov 2 to Fr. Tomás de la Peña, p.155; 1804 Dic 4 to the Obispo de Sonora, p.156) are catalogued as ca25-d240 and ca25-d242."
ca25-d340,25,340,n94,https://archive.org/details/168036074_80_7_2/page/n94,OK,OK,WRONG,OK,OK,WRONG,OK,OK,OK,"Leaf read: 168036074_80_7_2 n94 (first entry); stamps ""94"" (pencil) and ""95"" (printed) - savage_page 95 confirmed. Heading verbatim: ""1808. Ag.to 3. Mont. / Arrillaga á Moyua : Cáñamo.""; footed ""pp. 223_4"". PLACE WRONG: the leaf reads ""Mont."" (Monterey), not the catalogue's ""Loreto"" - verified at 3x crop; the cataloguer in fact noticed it, since the recipient field reads ""Moyua [Mont]"", but the place column still carries the volume's default Loreto. ORIG_PAGE WRONG: ""p.—"" recorded, leaf foots ""pp. 223-4"" (verified at 4x crop). Summary ""Cáñamo"" is the leaf's own word. Omissions OK: all five entries on this leaf are catalogued (ca25-d340 to d344)."
ca25-d342,25,342,n94,https://archive.org/details/168036074_80_7_2/page/n94,OK,OK,WRONG,OK,OK,WRONG,OK,OK,OK,"Leaf read: 168036074_80_7_2 n94 (third entry); stamp ""95"" - savage_page confirmed. Heading verbatim: ""1808. Ag.to 22. Mont. / Arrillaga á Narvaez : Pide un grumete para que siente plaza de soldado.""; footed ""p. 225."" Date 1808-08-22, author, recipient and summary all confirmed verbatim. PLACE WRONG: the leaf heading reads ""Mont."", not ""Loreto"" (verified at 3x crop - same defect as ca25-d340 on this leaf, and the other three records on it carry Loreto too). ORIG_PAGE WRONG: ""p.—"" recorded, leaf foots ""p. 225."" (verified at 4x crop). Omissions OK: all five entries catalogued (ca25-d340 to d344)."
ca25-d455,25,455,n141,https://archive.org/details/168036074_80_7_2/page/n141,OK,OK,OK,OK,OK,WRONG,OK,OK,OK,"Leaf read: 168036074_80_7_2 n141 (first entry); stamps ""139"" (pencil) and ""140"" (printed) - savage_page 140 confirmed (note this leaf breaks the volume's usual n+1 stamp relation, but the recorded value is the one on the leaf). Heading verbatim: ""1805. Marzo 13. Loreto / Arrillaga á Aguilar : Cementerio""; body: ""Ordena que se construya un cementerio cercado con paredes de adobe de 14 varas de largo y 12 de ancho, con una puerta para evitar la profanacion de los cadáveres."" - the catalogue summary reproduces this faithfully. ORIG_PAGE WRONG: ""p.—"" recorded, but the entry is footed ""pp. 535.-7"" on the leaf (verified at 4x crop). Omissions OK: the leaf's second block (1805 Loreto, Arrillaga á Aguilar, seven dated sub-entries Abril 21 to Oct. 8, pp. 537-548) is catalogued as ca25-d456."
ca25-d984,25,984,n503,https://archive.org/details/168036074_80_7_2/page/n503,OK,PARTIAL,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036074_80_7_2 n503 (printed stamp '499', hand '51'). Entry 2 of 4 reads verbatim: '1820 = Febrero 24 = Monterrey / P.V. Sola á Ramon Murua = Manda una libranza / p. 400.' Author, place, date, orig_page (p.400), savage_page (499 / 51) and the quoted summary all match exactly. RECIPIENT = PARTIAL: the recipient field is blank while the leaf plainly names 'Ramon Murua'; the datum survives only inside the author string 'P.V. Sola > Ramon Murua', so it is unretrievable by a recipient query. This is not the catalogue's general convention — only 65 of 34,895 records use the 'A > B' author form, all of them in ca25, all with an empty recipient. OMISSIONS = OK: the leaf carries four documents (Feb 24 to Argüello p.400; Feb 24 to Murua p.400; Mar 25 to Argüello p.401; Mar 25 to José María Ortega pp.402-404) and the catalogue holds docs 983-986 for them."
ca26-d118,26,118,n36,https://archive.org/details/168036074_80_8_2/page/n36,PARTIAL,OK,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036074_80_8_2 n36 (stamp '37'). AUTHOR = PARTIAL. The block heading on this leaf reads verbatim: '+ 1816 - Mont. / Arrillaga á Ten.te de la Guerra.' (magnified to confirm the name; it is unambiguously 'Arrillaga'). The catalogue records '[Solá]'. The substitution is historically defensible — Arrillaga died in July 1814, so Savage's heading is anachronistic for a Nov 1815 / June 1816 block — but it is not what the leaf says, and the square brackets signal a supplied name rather than a correction of the copyist. Graded PARTIAL rather than WRONG because the person named is substantively the right governor. Everything else matches: recipient heading 'A Gob. de Baja Cal.'; place 'Mont.'; date '1815 - Nov.e 27'; 'p. 128 -'; stamp 37; summary verbatim 'Recibo de documentos y Cuenta Gral. de Habilitacion de Sta Barb.a'. OMISSIONS = OK: five documents on the leaf (continuation of the Il'men/nutrias letter, Junio 20 '2 docs' p.127, Nov 27 'Recibo de cuentas' p.128, the Baja Cal. receipt, and 'A José Noriega' Nov 27) are covered by docs 115-119. I also read n35 to confirm the preceding heading was 'A Ten.te Noriega', so the Arrillaga heading is a fresh block, not an inherited one."
